name,position,age,gamesPlayed,averagePoints,totalPoints,last3Avg,last5Avg,adp,rosteredPercentage,projectedScoresAvg,byeRounds,K,H,M,T,FF,FA,G,B,HO,aboveAvgGames20,belowAvgGames20,consistencyRating,nextFiveVenuesAvg,favouriteVenue,nextFiveOpponentsAvg,favouriteOpponent,favouriteOpponentRound,startPercentage,highScore,lowScore,lastRound,roundRank,seasonRank,
Sam Marshall,MID,20,7,46,322,71.3,57,459,2.8,58.17,2&15,8,6.5,3.83,1.17,0.33,0.33,0.17,0.17,0,2,2,38,37.8,OS,33.44,FRE,12,0,94,14,0,0,0
Jack Martin,FWD,31,10,73,730,73.7,68,271,16.36,58.13,2&16,10.22,6.33,7.78,2.33,0.56,0.89,1.11,0.56,0,1,2,61,70.58,TIO,65.75,WB,6,0,107,44,0,0,0
Tom Doedee,DEF,28,1,47,47,47,47,460,2.23,58,2&15,8,2,6,0,1,0,0,0,0,0,0,54,58.5,MCG,66.12,RIC,14,0,47,47,0,0,0
Mac Andrew,DEF,22,21,56.6,1189,73,75.4,420,6.13,58,3&12,9.45,5.05,5.6,1.25,1.2,1.1,0.1,0.2,0.5,5,4,61,43.18,CGOM,51.47,RIC,2,0,103,7,0,0,0
Jamie Cripps,FWD,33,21,58.4,1226,57.7,59.8,462,3.06,57.87,0&15,8.05,3.8,3.55,2.95,0.75,0.5,1.2,0.65,0,1,1,77,66.47,TIO,65.51,NM,2&14,0,88,38,0,0,0
Kyle Langford,FWD,29,8,48.1,385,50,48.2,323,5.14,57.74,0&15,7.29,5.14,3.29,2.29,0.71,1,1,0.14,0,1,1,54,70.01,G,71.68,BL,8&18,0,73,15,0,0,0
Hamish Davis,MID,19,8,43,344,71,52.8,463,1.97,57.74,0&15,5.57,6.57,2.29,2.86,0.43,0.14,0.14,0.14,0,3,3,42,46.22,OS,71,WB,18,0,75,18,0,0,0
Sam Butler,MID/FWD,23,3,58,174,58,58,405,5.97,57.61,3&14,6.67,7,1.67,4.67,0.67,0.33,0,0.67,0,0,1,59,43.97,AO,36.25,ADE,11,0,74,36,0,0,0
Francis Evans,FWD,24,10,58.7,587,92.3,78.4,307,5.19,57.61,2&14,8,4.67,3.44,3.44,1.11,0.89,1.44,0.67,0,3,3,54,42.09,PFS,46.35,GC,20,0,104,21,0,0,0
Hugo Ralphsmith,MID,24,12,56.7,680,44,50.8,449,1.92,57.57,0&13,7.67,5.75,3.42,2.5,0.83,0.75,0.5,0.33,0,1,1,71,52.07,BP,49.59,WB,20,0,82,20,0,0,0
Harry Cunningham,DEF,32,11,57.8,636,58.3,56,461,1.77,57.5,3&15,8.9,6.1,5.8,2.2,0.5,0.7,0,0.1,0,1,1,63,62.42,GMHBA,58.66,MEL,8,0,104,32,0,0,0
Brad Close,FWD,27,23,54,1242,39.7,49.6,409,2.34,57.48,2&16,7.45,5.36,2.82,2.27,1,0.14,0.77,0.59,0,1,2,67,56.63,ES,56.99,NM,8&23,0,86,26,0,0,0
Changkuoth Jiath,DEF,26,17,53.6,912,50.7,51.2,318,7.79,57.43,0&16,9.13,7,3.31,1.75,0.63,0.69,0,0.13,0,2,2,54,57.71,SCG,62.22,RIC,7&18,0,113,18,0,0,0
Joel Amartey,FWD,26,8,54.1,433,63.3,52.8,433,2.91,57.39,3&15,6.13,2.75,4.25,2,1,1.38,1.63,1.75,1.13,1,1,53,47.82,GMHBA,53.97,ADE,19,0,82,7,0,0,0
Jeremy Sharp,MID,24,14,48.1,674,43.7,36.8,464,1.82,57.3,0&14,7,6.21,2.86,1.29,0.21,0.29,0.21,0.36,0,2,3,57,65.08,SCG,54.73,CAR,7&24,0,77,11,0,0,0
Todd Marshall,FWD,27,0,0,0,0,0,275,7.01,57.26,0&12,0,0,0,0,0,0,0,0,0,0,0,57,57.86,GMHBA,56.29,RIC,4,0,0,0,0,0,0
Bruce Reville,MID,25,10,43.9,439,55,49.4,465,2.13,57.26,2&15,6.89,3.89,3.56,1.89,0.22,0.11,0.33,0.22,0,1,1,52,45.06,AO,39.96,MEL,6,0,76,8,0,0,0
Josh Goater,DEF,22,0,0,0,0,0,466,1.51,57.17,0&12,0,0,0,0,0,0,0,0,0,0,0,60,57.45,NS,36,GC,11,0,0,0,0,0,0
Michael Frederick,FWD,25,23,58.8,1352,67.7,64,456,3.12,57.09,0&14,7.82,4.23,3.59,2.55,0.59,0.41,1.36,1.05,0,3,4,71,56.37,BP,54.04,GWS,17,0,86,30,0,0,0
Harvey Thomas,FWD,20,17,51.2,870,81.3,60.8,302,3.89,57.04,4&13,6.88,5.31,3.38,2.88,0.38,0.69,0.5,0.19,0,2,3,47,44.29,PFS,46.63,GC,8&22,0,94,3,0,0,0
Shannon Neale,FWD,23,22,61.3,1348,83,79.8,298,9.35,57,2&16,5.59,3.27,4.41,2.73,0.77,1.14,1.86,0.77,4.5,5,4,57,56.37,NS,52.93,NM,8&23,0,109,15,0,0,0
Jhye Clark,MID,21,7,38.3,268,28.3,37,467,2.28,57,2&16,5.29,3.57,1.43,2.43,0.57,0.14,0.14,0.29,0,2,1,51,37.94,MRVL,39.75,HAW,4,0,63,15,0,0,0
Will Graham,FWD,20,8,55.3,442,48.7,51.2,468,1.92,56.96,3&12,5.75,4.75,2.13,4,1,1,1.25,0.63,0,0,1,62,69.34,MCG,62.54,HAW,7&15,0,74,31,0,0,0
Seth Campbell,FWD,21,22,58.4,1285,60.7,57.8,469,2.7,56.91,0&13,7.52,6,2.67,2.67,0.57,0.48,1.33,0.81,0,3,3,69,46.34,GMHBA,48.2,GEE,24,0,99,26,0,0,0
Tom McDonald,DEF,33,17,59.5,1012,42.7,45.2,470,1.71,56.87,0&16,10.19,5.13,6.5,1.19,0.81,1,0.06,0,0,2,1,73,67.47,MRVL,72.11,FRE,2&22,0,88,17,0,0,0
Darcy Byrne-Jones,FWD,30,22,56.5,1244,70.7,59,458,2.34,56.87,0&12,8.57,4.76,3.38,1.95,0.95,0.24,0.9,0.38,0,2,3,68,67.85,TP,68.66,GC,10,0,82,20,0,0,0
Jack Higgins,FWD,26,23,52,1196,43.7,53.4,471,2.75,56.87,4&16,5.18,4.68,2.41,2.36,0.95,0.5,2.09,0.77,0,4,2,66,61.89,SCG,60,GC,9&24,0,85,25,0,0,0
Harry Schoenberg,MID,25,1,23,23,23,23,472,4.21,56.87,0&15,1,4,1,2,1,0,0,0,0,0,0,58,55.57,G,65.25,NM,2&14,0,23,23,0,0,0
Ben Miller,DEF,26,23,57.8,1330,69.7,62.8,414,3.01,56.74,0&13,9.59,3.41,6.36,1.82,0.59,0.73,0,0,0.09,1,3,75,54.54,NS,47.84,SYD,12,0,78,29,0,0,0
Tom Brown,DEF,22,23,57.1,1313,49.3,48,474,2.13,56.74,0&13,10.68,3.95,4.73,1.36,0.14,0.59,0.27,0.09,0,4,3,66,59.11,BP,51.23,ESS,11,0,99,34,0,0,0
Judd McVee,DEF,22,17,54.5,926,48.7,47.2,403,9.61,56.74,0&14,9.63,5.63,4.75,0.94,0.56,0.31,0,0.13,0,3,2,65,50.8,TP,52,SYD,18,0,90,32,0,0,0
Bailey Banfield,DEF,28,20,53,1060,63,62.6,475,1.4,56.7,0&14,8.68,5.37,3.37,2.16,0.79,0.63,0.21,0.11,0,3,3,62,53.13,TP,52.08,NM,13,0,95,16,0,0,0
Nik Cox,MID,24,0,0,0,0,0,473,1.71,56.7,0&15,0,0,0,0,0,0,0,0,0,0,0,67,55.27,OS,51.4,ADE,21,0,0,0,0,0,0
Ben Ainsworth,FWD,28,21,57.6,1210,47.7,58.2,253,13.45,56.65,2&14,7.8,6.7,3.75,1.75,0.25,0.45,1,0.55,0,3,1,63,64.26,BP,67.57,NM,4,0,101,4,0,0,0
Sam Wicks,DEF,26,21,56,1177,56,57,423,2.28,56.65,3&15,10.45,4.95,2.55,2.8,0.7,0.7,0,0.15,0,2,3,69,51.28,GMHBA,59.2,HAW,2,0,88,19,0,0,0
Mabior Chol,FWD,29,21,59.8,1255,65,54.2,434,4.83,56.61,3&14,7.5,2.75,4.2,2.35,0.75,0.9,1.95,0.8,2.2,4,5,59,53.5,MRVL,48.24,NM,21,0,114,21,0,0,0
Oliver Henry,FWD,23,15,41,615,39,43.2,476,2.02,56.57,2&16,5.33,2.47,2.4,1.8,0.67,0.33,0.93,0.4,0,0,2,56,48.63,NS,53.04,PA,7,0,60,2,0,0,0
Tom Sparrow,FWD,25,22,61.1,1345,52,56.4,401,5.76,56.52,0&16,7.95,5.71,3.67,4.19,0.62,0.95,0.48,0.38,0,2,4,66,61.55,ES,61.63,RIC,7&18,0,111,26,0,0,0
Liam McMahon,FWD,23,6,35.5,213,37.3,35.6,443,2.23,56.52,0&15,5.4,2.2,2.8,0.2,1,0.6,2.2,0.4,0,1,1,43,30.67,GMHBA,49,GEE,22,0,62,8,0,0,0
Jade Gresham,FWD,28,19,53.6,1019,58.7,58.6,477,1.71,56.39,0&15,6.78,7.06,2.67,3.06,0.72,0.83,0.56,0.39,0,6,3,54,66.92,ES,70.07,GWS,9&19,0,95,0,0,0,0
Ben Long,FWD,28,21,62.4,1311,61.7,69.8,412,5.76,56.39,3&12,8.65,3.05,4.75,2.15,0.8,1.3,2.1,1.15,0,2,4,67,52.02,BP,56.24,RIC,2,0,99,25,0,0,0
Tai Hayes,MID/FWD,21,0,0,0,0,0,478,1.04,56.39,2&15,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,-,0,0,0,0,0,0
Jack Silvagni,DEF,28,13,64.8,843,46.7,46.2,404,9.66,56.3,4&16,10.69,3.08,5.85,2.31,1.15,0.85,0.15,0.31,0,3,2,61,62.12,ES,61.15,FRE,11,0,93,28,0,0,0
Harvey Gallagher,DEF,22,5,41.8,209,28,41.8,479,1.09,56.3,3&16,7.8,3.2,2.8,1.2,0.6,0.6,0,0,0,2,1,62,54.29,AO,40.38,WCE,18,0,63,21,0,0,0
Kaleb Smith,DEF,21,8,42.4,339,56.7,49.6,480,1.14,56.22,0&13,7.25,3.88,3.63,0.88,0.38,0.63,0,0,0,2,1,42,42.6,ES,49,ESS,11,0,69,9,0,0,0
Tim Membrey,FWD,31,21,51.8,1087,37.7,40.8,481,2.13,56.13,2&14,6.05,4.15,4.2,1.35,0.45,0.2,1.5,0.7,0.35,2,2,65,62.25,NS,59.14,WCE,11&22,0,106,25,0,0,0
Conor McKenna,FWD,29,5,26,130,24.3,26,482,1.14,56.13,2&15,3.8,1.2,1.4,1.4,0.4,0.2,0.4,0.2,0,1,0,49,60.82,AO,60.97,PA,20,0,52,9,0,0,0
Mark O'Connor,DEF,29,22,64.5,1418,61,53,455,4.41,56.09,2&16,9.36,5,5.41,2.95,0.86,1,0.05,0.18,0,4,4,62,55.58,CGOM,55.96,STK,19,0,110,27,0,0,0
Bailey J. Williams,RUC/FWD,25,16,52.6,842,47.3,48.4,425,6.59,56.04,0&15,5.2,4.33,1.87,1.93,1.4,1.07,0.73,0.27,15.67,2,0,71,54.66,UTAS,61.02,STK,7,0,76,36,0,0,0
Finlay Macrae,MID/FWD,23,0,0,0,0,0,311,4.05,56.04,0&15,0,0,0,0,0,0,0,0,0,0,0,45,54,OS,32.2,PA,3&13,0,0,0,0,0,0
Jack Carroll,MID,23,3,21,63,21,21,407,3.43,56.04,4&16,3.67,1.67,1.33,1.33,0.33,1,0,0,0,0,1,44,38.57,G,35.7,RIC,10&23,0,39,0,0,0,0
Patrick Voss,FWD,22,19,54.8,1042,46.7,51.2,422,5.82,56,0&14,6.67,3.61,3.39,2.44,1,1.56,1.89,1.28,1.78,2,3,66,53.38,MCG,48,COL,5,0,93,18,0,0,0
Reece Torrent,MID,20,0,0,0,0,0,483,0.83,56,2&15,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,-,0,0,0,0,0,0
Sam Switkowski,FWD,29,17,55.1,937,46.7,55,484,1.61,55.96,0&14,6,7.75,2.69,3.31,0.81,0.5,0.69,0.31,0,1,3,70,56.67,TP,58.84,SYD,18,0,82,25,0,0,0
Jack Payne,DEF,26,13,54.2,705,55,51.4,485,0.93,55.91,2&15,8.38,3.23,6,1.31,0.54,0.38,0,0,0,2,2,62,42.54,UTAS,44.64,MEL,6,0,87,6,0,0,0
Angus Anderson,MID,22,0,0,0,0,0,486,1.4,55.87,2&14,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,-,0,0,0,0,0,0
Tom McCartin,DEF,26,20,55.6,1111,64,53.8,487,1.45,55.78,3&15,9.53,4.42,6.63,0.74,0.84,1.26,0.16,0.11,0.11,2,3,62,47.48,NS,48.48,WB,7&17,0,104,14,0,0,0
Caiden Cleary,FWD,20,12,47.2,566,35.7,33.2,608,0.99,55.7,3&15,4,7,2.5,3.25,0.5,0.33,0.08,0.67,0,3,1,42,36.48,AO,54.33,GC,5,0,83,8,0,0,0
Chayce Jones,MID,26,5,23.8,119,15.3,23.8,574,0.88,55.65,0&12,3.8,2.2,1.6,1.4,0.6,1,0,0,0,0,0,54,51.42,MCG,53.33,CAR,5,0,41,9,0,0,0
Tom Blamires,MID,23,0,0,0,0,0,685,0.1,55.65,0&12,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,-,0,0,0,0,0,0
Murphy Reid,FWD,19,23,55.4,1274,54,56.2,182,25.29,55.65,0&14,8.09,6.77,2.14,2.05,0.64,0.82,1.09,0.77,0,2,2,69,56.86,GMHBA,53.6,WCE,6&20,0,94,31,0,0,0
Lachie Fogarty,FWD,26,20,55.7,1114,54.7,50,546,1.09,55.61,2&14,5.65,6.2,2.65,3.8,0.7,0.45,0.55,0.55,0,2,2,66,55.68,OS,58.8,NM,4,0,101,32,0,0,0
Callum M. Brown,FWD,25,21,57.9,1216,55,49.6,545,1.66,55.61,4&13,7.95,4.1,3.9,2.25,1.05,0.7,1.25,0.35,1.25,0,2,77,55.6,G,50.48,NM,7,0,76,36,0,0,0
Braeden Campbell,FWD,24,23,56.6,1302,45,44.2,589,2.08,55.57,3&15,7.82,5.09,3.27,3.14,0.59,0.86,0.73,0.82,0,1,1,74,55.5,GMHBA,49.85,FRE,18,0,81,17,0,0,0
Brandon Walker,DEF,23,2,34,68,34,34,494,1.56,55.52,0&14,4.5,4.5,0.5,2.5,1.5,0.5,0,0,0,1,1,68,43.33,NS,45.9,STK,11,0,56,12,0,0,0
Flynn Young,FWD,24,8,45.6,365,63.7,58.8,633,0.83,55.48,2&14,7.86,4.14,3.14,1.86,0.57,0.57,0.71,0.29,0,2,2,42,43,MCG,55,ESS,13,0,90,17,0,0,0
Jack Henry,DEF,27,18,60.2,1084,52.3,57.2,549,2.39,55.43,2&16,11.12,2.41,7.24,1,0.88,0.35,0,0.06,0,3,4,65,52.53,NS,53.26,FRE,1&15,0,117,30,0,0,0
Nick Watson,FWD,21,22,49.9,1097,48.3,53,410,8.77,55.39,3&14,6.19,5.48,2.14,2.1,1.67,1.19,1.52,0.67,0,4,5,61,51.4,G,44.88,GC,7&15,0,90,11,0,0,0
Riley Onley,MID,18,0,0,0,0,0,634,0.83,55.39,0&16,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,-,0,0,0,0,0,0
Josh Sinn,DEF,23,20,45.4,907,34.7,37.4,408,1.09,55.3,0&12,8.6,2.85,3.15,1.25,0.4,0.35,0,0.05,0,4,3,50,45.08,MCG,52.4,RIC,4,0,90,1,0,0,0
Jack Darling,FWD,33,22,51.1,1125,49.3,55.2,492,1.4,55.22,0&12,6.62,3.62,3.52,2.29,0.9,1.33,1.14,0.38,2.62,4,4,56,65.03,TIO,53.57,WB,22,0,88,8,0,0,0
Jacob van Rooyen,FWD,22,16,53.7,859,69,66.2,496,1.92,55.22,0&16,5.6,5.4,3.07,2.8,1.2,1.13,1.07,0.67,4.4,3,1,63,54.9,G,53.93,WCE,9,0,84,29,0,0,0
Daniel Annable,MID,18,0,0,0,0,0,310,4.72,55.22,2&15,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,-,0,0,0,0,0,0
Finn Maginness,FWD,25,13,48.9,636,37.3,35.2,631,0.99,55.17,3&14,6.08,7.23,2.77,1.77,0.15,0.54,0.31,0.46,0,2,0,59,48.19,PFS,55.03,WCE,24,0,95,29,0,0,0
Cody Anderson,MID,20,0,0,0,0,0,635,0.73,55.17,3&14,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,-,0,0,0,0,0,0
Tyrell Dewar,DEF/MID,21,16,48,768,20.3,36.8,560,1.87,55.13,0&15,9.67,3.93,3.6,0.73,0.47,0.73,0.33,0.33,0,3,5,45,39.09,G,47.2,BL,19,0,115,10,0,0,0
Toby McMullin,MID,21,11,42,462,32.7,40.6,580,0.93,55.09,4&13,6.82,4.64,2.27,1.45,0.73,0.73,0.09,0.55,0,2,1,54,29.54,MCG,45.4,RIC,5,0,72,12,0,0,0
Luke Trainor,DEF,19,21,55,1154,50.3,48.6,548,1.66,55.09,0&13,9.8,4.85,4.15,1.75,1.05,0.85,0.05,0.35,0,5,5,53,58.75,BP,48.3,FRE,3,0,90,2,0,0,0
Billy Cootee,MID,23,0,0,0,0,0,636,0.73,55,3&15,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,-,0,0,0,0,0,0
Sam Lalor,FWD,19,11,54.1,595,35.3,44.8,153,37.07,55,0&13,5,7,3,2.36,1,0.27,1,0.45,0,2,2,52,60.57,AO,63,BL,14,0,95,4,0,0,0
Harry DeMattia,MID,20,0,0,0,0,0,637,0.83,54.87,2&14,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,-,0,0,0,0,0,0
Matthew Carroll,DEF,20,17,49.5,841,54.7,48,557,0.83,54.87,2&14,9.69,3.13,4.06,1.56,0.38,0.69,0.06,0.13,0,1,0,72,48.3,MCG,49.88,MEL,3,0,74,31,0,0,0
Brody Mihocek,FWD,33,20,58.7,1174,48.7,53.8,451,3.01,54.83,0&16,7.21,3,4.21,2.63,1.32,1.16,1.89,1.21,0.58,3,2,70,59.83,MRVL,62.74,WCE,9,0,93,24,0,0,0
Tom Anastasopoulos,FWD,20,0,0,0,0,0,638,0.42,54.83,0&12,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,-,0,0,0,0,0,0
Andy Moniz-Wakefield,DEF,22,0,0,0,0,0,583,0.73,54.78,0&16,0,0,0,0,0,0,0,0,0,0,0,77,51.75,G,46.5,WCE,9,0,0,0,0,0,0
Jagga Smith,MID,20,0,0,0,0,0,118,52.65,54.78,2&14,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,-,0,0,0,0,0,0
Koby Evans,MID,18,0,0,0,0,0,639,0.52,54.78,2&15,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,-,0,0,0,0,0,0
Dyson Sharp,MID,18,0,0,0,0,0,250,10.18,54.74,0&15,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,-,0,0,0,0,0,0
Daniel Turner,DEF,24,19,58.2,1105,59.3,55.4,550,1.4,54.7,0&16,9.44,3.44,6.5,1.33,0.44,0.56,0.39,0.22,0,3,3,65,59.34,AO,48.2,ADE,15,0,99,23,0,0,0
Brodie Kemp,FWD,24,5,47.6,238,59,47.6,306,1.19,54.65,2&14,5.6,3,3,2.2,1.4,1.2,1.4,0.8,0,1,1,60,64.73,SCG,61.13,WB,10&23,0,104,26,0,0,0
Matthew LeRay,MID,19,0,0,0,0,0,640,0.52,54.65,3&14,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,-,0,0,0,0,0,0
Oliver Greeves,MID,19,0,0,0,0,0,641,0.67,54.65,3&14,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,-,0,0,0,0,0,0
Connor Budarick,FWD,24,16,48.8,781,41.3,55.2,236,15.63,54.57,3&16,6.93,5.8,3.27,2.47,0.67,0.93,0.27,0.53,0,2,3,59,53.65,NS,49.16,NM,22,0,92,13,0,0,0
Zak Johnson,DEF,19,9,50.4,454,32.7,40.4,424,1.51,54.57,0&15,8.75,6,4,1.5,0.88,0.13,0,0,0,2,1,47,49.03,MCG,37,GEE,22,0,104,22,0,0,0
Jack Dalton,MID,18,0,0,0,0,0,585,0.62,54.57,3&14,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,-,0,0,0,0,0,0
Bobby Hill,FWD,26,14,46.1,645,41,44,603,1.4,54.52,2&14,6.07,2.79,2.57,2.07,0.57,1.29,1.43,1,0,1,1,63,51.87,PFS,51.48,GC,17,0,86,19,0,0,0
Sullivan Robey,MID/FWD,18,0,0,0,0,0,301,2.91,54.52,0&15,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,-,0,0,0,0,0,0
Sam Taylor,DEF,26,19,61.9,1176,46.7,50.6,393,3.17,54.45,4&13,8.28,6.83,6.94,2.06,0.94,1.17,0.06,0,0,3,3,66,52.4,NOR,55.06,ADE,24,0,118,32,0,0,0
Jack Watkins,MID,25,0,0,0,0,0,595,0.62,54.43,0&12,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,-,0,0,0,0,0,0
Luke Kennedy,MID,19,0,0,0,0,0,642,0.42,54.43,3&16,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,-,0,0,0,0,0,0
Ben Camporeale,MID,19,0,0,0,0,0,624,0.67,54.39,2&14,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,-,0,0,0,0,0,0
Beau McCreery,FWD,24,17,54.2,921,74.7,56.2,411,3.12,54.35,2&14,7.5,4.19,2.25,4.63,0.94,0.69,0.38,0.31,0,1,2,65,50.41,AO,51.21,GEE,9&21,0,98,9,0,0,0
Luke Beecken,MID,24,1,10,10,10,10,643,0.42,54.35,2&15,1,2,1,0,0,0,0,0,0,0,0,0,0,OS,0,FRE,12,0,10,10,0,0,0
Jackson Mead,MID,24,20,51.3,1025,39,48.4,430,1.3,54.3,0&12,7,6.89,2.84,3,0.32,0.95,0.16,0.21,0,1,3,65,52.12,PFS,61.9,RIC,4,0,98,22,0,0,0
Nate Caddy,FWD,20,17,53.5,910,52,51.6,503,5.4,54.3,0&15,7.65,3.29,3.94,1,1.06,0.41,1.18,1.18,0.12,4,3,61,52.17,MRVL,58,GC,6,0,94,25,0,0,0
Jack Ison,MID,18,0,0,0,0,0,632,0.42,54.22,2&14,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,-,0,0,0,0,0,0
Luke Urquhart,MID,19,0,0,0,0,0,649,0.57,54.17,0&12,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,-,0,0,0,0,0,0
Hugo Mikunda,MID/FWD,18,0,0,0,0,0,650,0.42,54.17,0&12,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,-,0,0,0,0,0,0
Sam Swadling,MID,19,0,0,0,0,0,586,0.67,54.17,2&14,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,-,0,0,0,0,0,0
Tyan Prindable,MID,19,0,0,0,0,0,651,0.31,54.17,2&14,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,-,0,0,0,0,0,0
Jake Melksham,FWD,34,19,54.5,1035,43.3,46.2,526,0.93,54.13,0&16,7.94,2.39,3.78,1.72,1.44,1,1.83,1.22,0,3,2,55,57.45,PFS,62.4,GC,4&21,0,128,15,0,0,0
Liam Stocker,DEF,26,17,46.8,796,44.7,41,561,0.52,54.04,4&16,7.38,4.44,4.38,2,1.19,1.19,0,0,0,0,1,75,55.82,ES,55.97,ADE,6,0,63,26,0,0,0
Hunter Holmes,MID,19,0,0,0,0,0,498,0.36,54.04,2&16,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,-,0,0,0,0,0,0
Lucca Grego,DEF,19,1,56,56,56,56,570,0.62,53.91,0&15,0,0,0,0,0,0,0,0,0,0,0,0,56,OS,56,SYD,4,0,56,56,0,0,0
Nicholas Driscoll,MID,18,0,0,0,0,0,652,0.36,53.91,2&16,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,-,0,0,0,0,0,0
Harrison Jones,MID/FWD,25,7,50,350,43.7,45.8,584,1.3,53.87,0&15,6.43,3.71,3.71,2.71,0.71,0.71,0.29,0.29,0.71,1,1,72,48.02,UTAS,52.86,WB,4,0,72,28,0,0,0
Harley Barker,MID,18,0,0,0,0,0,653,0.31,53.86,2&16,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,-,0,0,0,0,0,0
Jack Williams,FWD,22,13,46.2,601,14.7,34.6,530,0.93,53.78,0&15,4.69,3.15,3.31,1.62,0.38,0.69,1.23,0.69,3.08,1,3,54,42.26,ES,37.45,ESS,12,0,89,0,0,0,0
Jacob Wehr,DEF/MID,27,14,52.3,732,34.7,41.8,418,3.63,53.7,0&12,8.62,5.77,2.62,2.54,1.08,0.54,0.23,0.08,0,2,2,61,49.6,NOR,59.03,STK,5&18,0,97,3,0,0,0
Patrick Retschko,MID,20,0,0,0,0,0,448,1.45,53.65,0&13,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,-,0,0,0,0,0,0
Jake Kolodjashnij,DEF,30,0,0,0,0,0,554,0.42,53.61,2&16,0,0,0,0,0,0,0,0,0,0,0,74,52.71,SCG,48.79,SYD,11,0,0,0,0,0,0
Josh Smillie,MID,19,0,0,0,0,0,415,2.34,53.43,0&13,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,-,0,0,0,0,0,0
Bailey Laurie,FWD,23,1,12,12,12,12,654,0.42,53.39,0&16,2,1,1,0,0,0,0,1,0,0,0,34,30.78,MCG,12,GWS,12,0,12,12,0,0,0
Jordan Croft,FWD,20,2,60,120,60,60,537,1.51,53.39,3&16,12,11,10,2,3,2,4,3,0,0,0,0,60,MRVL,0,FRE,8&21,0,66,54,0,0,0
Jack Ough,MID,19,0,0,0,0,0,655,0.73,53.35,4&13,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,-,0,0,0,0,0,0
Christian Moraes,MID,19,14,47.4,663,41,35.4,592,0.67,53.35,0&12,5.69,7.46,3,2.23,0.46,0.15,0.15,0.15,0,3,3,49,53,MRVL,64,ESS,2&24,0,93,6,0,0,0
Jevan Phillipou,MID,18,0,0,0,0,0,656,0.42,53.32,3&15,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,-,0,0,0,0,0,0
Hayden McLean,FWD,27,19,52.3,993,56.3,47,505,1.09,53.3,3&15,5.89,3.94,3.78,1.78,1,0.94,1.39,0.67,4,3,2,57,61.5,OS,60.82,COL,10,0,106,0,0,0,0
Shadeau Brain,DEF,22,0,0,0,0,0,562,0.52,53.3,2&15,0,0,0,0,0,0,0,0,0,0,0,56,40.89,MCG,43,GWS,11,0,0,0,0,0,0
Kye Fincher,DEF/MID,18,0,0,0,0,0,657,0.47,53.3,4&16,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,-,0,0,0,0,0,0
Riley Hamilton,MID/FWD,19,0,0,0,0,0,658,0.36,53.26,4&13,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,-,0,0,0,0,0,0
Jai Murray,MID,18,0,0,0,0,0,659,0.21,53.23,3&12,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,-,0,0,0,0,0,0
Beau Addinsall,MID,18,0,0,0,0,0,660,0.21,53.23,3&12,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,-,0,0,0,0,0,0
Blake Howes,DEF,22,12,43.8,525,38.3,43.6,575,0.62,53.17,0&16,5.73,6.09,3.64,2.09,0.45,0.64,0.09,0,0,2,1,55,47.92,SCG,55.67,RIC,7&18,0,86,11,0,0,0
Zeke Uwland,DEF/MID,18,0,0,0,0,0,232,16.82,53.17,3&12,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,-,0,0,0,0,0,0
Aidan Corr,DEF,31,10,54.9,549,38.7,47,518,0.47,53.13,0&12,11.11,4.11,4.78,2,0.78,1.22,0,0,0,1,2,62,52.42,TIO,47.44,GC,11,0,82,19,0,0,0
